Calendar_Year,Calendar_Month,route,rides
2020,6,95,2518.5
2020,6,96,206.9090909090909
2020,6,97,1036.7333333333333
2020,6,992,1.0
2020,6,J14,3067.5666666666666
2020,6,X49,1733.3181818181818
2020,6,X9,2434.181818181818
2020,6,X98,8.083333333333334
2020,7,2,505.59090909090907
2020,7,15,3257.1612903225805
2020,7,18,1168.3548387096773
2020,7,20,6445.857142857143
2020,7,34,1862.3870967741937
2020,7,35,1498.516129032258
2020,7,37,172.1818181818182
2020,7,39,621.4516129032259
2020,7,43,617.2307692307693
2020,7,44,1125.4193548387098
2020,7,143,192.13636363636363
2020,7,147,4331.935483870968
2020,7,151,4586.133333333333
2020,7,152,2227.0967741935483
2020,7,155,2789.6451612903224
2020,7,156,667.6818181818181
2020,7,157,894.4090909090909
2020,7,165,60.13636363636363
2020,7,169,101.5
2020,7,171,14.363636363636363
2020,7,172,60.77272727272727
2020,7,192,131.36363636363637
2020,7,1,172.22727272727272
2020,7,100,219.5909090909091
2020,7,1001,1663.4666666666667
2020,7,103,761.3225806451613
2020,7,106,355.2258064516129
2020,7,108,346.6363636363636
2020,7,11,516.1290322580645
2020,7,111,1345.1935483870968
2020,7,111A,199.93548387096774
2020,7,112,588.1612903225806
2020,7,115,1142.3548387096773
2020,7,119,1920.3548387096773
2020,7,12,4737.8387096774195
2020,7,120,42.22727272727273
2020,7,121,59.22727272727273
2020,7,124,224.03225806451613
2020,7,125,100.5909090909091
2020,7,126,1623.774193548387
2020,7,134,128.63636363636363
2020,7,135,222.0
2020,7,136,247.22727272727272
2020,7,146,3706.032258064516
2020,7,148,424.27272727272725
2020,7,151,4452.0625
2020,7,20,5478.75
2020,7,201,507.5
2020,7,206,63.18181818181818
2020,7,21,3616.3225806451615
2020,7,22,5803.193548387097
2020,7,24,775.0454545454545
2020,7,26,1654.7272727272727
2020,7,28,2101.7741935483873
2020,7,29,4081.548387096774
2020,7,3,5897.0
2020,7,30,1131.1935483870968
2020,7,31,156.77272727272728
2020,7,36,5088.580645161291
2020,7,4,8206.548387096775
2020,7,43,552.8888888888889
2020,7,47,4289.451612903225
2020,7,48,247.27272727272728
2020,7,49,6808.451612903225
2020,7,49B,2159.935483870968
2020,7,5,217.3548387096774
2020,7,50,2582.064516129032
2020,7,51,503.19354838709677
2020,7,52,3572.1290322580644
2020,7,52A,1490.774193548387
2020,7,53,7197.903225806452
2020,7,53A,2289.8387096774195
2020,7,54,4517.064516129032
2020,7,54A,284.8636363636364
2020,7,54B,1391.258064516129
2020,7,55,3366.3870967741937
2020,7,55A,68.18181818181819
2020,7,55N,150.19230769230768
2020,7,56,2896.483870967742
2020,7,57,898.8709677419355
2020,7,59,1210.576923076923
2020,7,6,3346.451612903226
2020,7,60,3067.548387096774
2020,7,62,3125.2258064516127
2020,7,62H,376.9230769230769
2020,7,63,6157.419354838709
2020,7,63W,604.6451612903226
2020,7,65,2217.8064516129034
2020,7,66,7082.258064516129
2020,7,67,4112.387096774193
2020,7,68,359.6774193548387
2020,7,7,1235.090909090909
2020,7,70,2893.7419354838707
2020,7,71,3997.6129032258063
2020,7,72,4979.1612903225805
2020,7,73,1530.741935483871
2020,7,74,3946.0
2020,7,75,2951.7419354838707
2020,7,76,3695.548387096774
2020,7,77,6381.1612903225805
2020,7,78,2208.1935483870966
2020,7,79,10477.09677419355
2020,7,8,5845.677419354839
2020,7,80,3869.5806451612902
2020,7,81,4896.193548387097
2020,7,81W,583.1935483870968
2020,7,82,6085.225806451613
2020,7,84,1065.1612903225807
2020,7,85,4090.6129032258063
2020,7,85A,234.96153846153845
2020,7,86,599.1363636363636
2020,7,87,4472.5161290322585
2020,7,88,428.8709677419355
2020,7,8A,1225.483870967742
2020,7,9,8466.290322580646
2020,7,90,1885.8064516129032
2020,7,91,2388.8387096774195
2020,7,92,2302.064516129032
2020,7,93,1299.0384615384614
2020,7,94,3991.4193548387098
2020,7,95,2522.5806451612902
2020,7,96,301.1818181818182
2020,7,97,1154.032258064516
2020,7,J14,3718.9032258064517
2020,7,X49,2205.590909090909
2020,7,X9,2951.681818181818
2020,7,X98,11.363636363636363
2020,8,2,488.9047619047619
2020,8,15,3169.7741935483873
2020,8,18,1196.6129032258063
2020,8,20,5353.222222222223
2020,8,34,1811.8064516129032
2020,8,35,1494.6129032258063
2020,8,37,146.23809523809524
2020,8,39,613.6451612903226
2020,8,43,614.0
2020,8,44,1116.9354838709678
2020,8,143,195.85714285714286
2020,8,147,4356.870967741936
2020,8,151,4569.3125
2020,8,152,2272.1290322580644
2020,8,155,2759.6451612903224
2020,8,156,657.9047619047619
2020,8,157,930.0
2020,8,165,81.85714285714286
2020,8,169,119.71428571428571
2020,8,171,17.285714285714285
2020,8,172,71.28571428571429
2020,8,192,131.85714285714286
2020,8,1,191.95238095238096
2020,8,100,233.95238095238096
2020,8,1001,723.741935483871
2020,8,103,762.5483870967741
2020,8,106,371.96774193548384
2020,8,108,371.85714285714283
2020,8,11,548.0645161290323
2020,8,111,1266.8709677419354
2020,8,111A,164.96774193548387
2020,8,112,593.3225806451613
2020,8,115,1117.2903225806451
2020,8,119,1911.7096774193549
2020,8,12,4541.225806451613
2020,8,120,41.80952380952381
2020,8,121,58.142857142857146
2020,8,124,216.61290322580646
2020,8,125,88.33333333333333
2020,8,126,1516.4193548387098
2020,8,134,117.19047619047619
2020,8,135,217.0952380952381
2020,8,136,249.95238095238096
2020,8,146,3757.0
2020,8,148,458.95238095238096
2020,8,151,4706.0
2020,8,20,5593.681818181818
2020,8,201,526.1153846153846
2020,8,206,66.47619047619048
2020,8,21,3676.1935483870966
2020,8,22,5988.5161290322585
2020,8,24,756.9047619047619
2020,8,26,1622.2857142857142
2020,8,28,2162.1290322580644
2020,8,29,3846.451612903226
2020,8,3,5756.4838709677415
2020,8,30,1143.8387096774193
2020,8,31,175.04761904761904
2020,8,36,5290.032258064516
2020,8,4,7861.677419354839
2020,8,43,532.8095238095239
2020,8,47,4223.129032258064
2020,8,48,259.0
2020,8,49,6953.290322580645
2020,8,49B,2187.516129032258
2020,8,5,193.4516129032258
2020,8,50,2714.7419354838707
2020,8,51,522.5806451612904
2020,8,52,3522.7741935483873
2020,8,52A,1528.258064516129
2020,8,53,7306.0
2020,8,53A,2306.483870967742
2020,8,54,4383.580645161291
2020,8,54A,300.0952380952381
2020,8,54B,1383.0
2020,8,55,3398.2903225806454
2020,8,55A,71.52380952380952
2020,8,55N,148.65384615384616
2020,8,56,2925.5806451612902
2020,8,57,875.5483870967741
2020,8,59,1238.0384615384614
2020,8,6,3409.548387096774
2020,8,60,3062.3225806451615
2020,8,62,3096.9032258064517
2020,8,62H,370.2692307692308
2020,8,63,6006.967741935484
2020,8,63W,597.8387096774194
2020,8,642,4.0
2020,8,65,2122.4193548387098
2020,8,66,6721.064516129032
2020,8,67,3906.451612903226
2020,8,68,353.9032258064516
2020,8,7,1217.1363636363637
2020,8,70,2901.6129032258063
2020,8,71,4018.3225806451615
2020,8,72,4907.064516129032
2020,8,73,1507.0645161290322
2020,8,74,4039.6129032258063
2020,8,75,2866.6774193548385
2020,8,76,3933.3870967741937
2020,8,77,6485.8387096774195
2020,8,78,2276.032258064516
2020,8,79,10019.451612903225
2020,8,8,5982.741935483871
2020,8,80,3947.1612903225805
2020,8,81,4959.935483870968
2020,8,81W,598.3548387096774
2020,8,82,5914.548387096775
2020,8,84,1091.2903225806451
2020,8,85,4033.8709677419356
2020,8,85A,230.76923076923077
2020,8,86,690.7619047619048
2020,8,87,4384.064516129032
2020,8,88,427.4516129032258
2020,8,8A,1206.3548387096773
2020,8,9,8483.161290322581
2020,8,90,1925.1612903225807
2020,8,91,2387.0
2020,8,92,2445.8387096774195
2020,8,93,1355.8076923076924
2020,8,94,4037.935483870968
2020,8,95,2511.032258064516
2020,8,96,308.42857142857144
2020,8,97,1169.0967741935483
2020,8,J14,3567.9032258064517
2020,8,X49,2258.5238095238096
2020,8,X9,2964.3809523809523
2020,8,X98,8.4
2020,9,2,552.5238095238095
2020,9,15,3130.1
2020,9,18,1319.1666666666667
2020,9,20,6131.222222222223
2020,9,34,1878.5666666666666
2020,9,35,1582.4
2020,9,37,161.38095238095238
2020,9,39,662.4
2020,9,43,595.6923076923077
2020,9,44,1090.5333333333333
2020,9,143,226.23809523809524
2020,9,147,4569.233333333334
2020,9,151,5087.125
2020,9,152,2456.866666666667
2020,9,155,2909.7
2020,9,156,737.2857142857143
2020,9,157,1146.857142857143
2020,9,165,70.9047619047619
2020,9,169,95.65217391304348
2020,9,171,86.95833333333333
2020,9,172,170.93103448275863
2020,9,192,160.95238095238096
2020,9,1,232.9047619047619
2020,9,100,236.23809523809524
2020,9,1001,540.5333333333333
2020,9,103,785.7666666666667
2020,9,106,362.8666666666667
2020,9,108,403.5238095238095
2020,9,11,588.7666666666667
2020,9,111,1281.7666666666667
2020,9,111A,171.13333333333333
2020,9,112,598.0
2020,9,115,1030.9666666666667
2020,9,119,2022.8333333333333
2020,9,12,4786.633333333333
2020,9,120,46.23809523809524
2020,9,121,69.61904761904762
2020,9,124,174.0
2020,9,125,107.47619047619048
2020,9,126,1567.5333333333333
2020,9,134,150.04761904761904
2020,9,135,333.1904761904762
2020,9,136,305.42857142857144
2020,9,146,4069.733333333333
2020,9,148,501.3333333333333
2020,9,151,5074.928571428572
2020,9,20,5836.952380952381
2020,9,201,615.68
2020,9,206,80.04761904761905
2020,9,21,3843.0666666666666
2020,9,22,6387.833333333333
2020,9,24,799.5714285714286
2020,9,26,1757.3333333333333
2020,9,28,2230.633333333333
2020,9,29,3668.866666666667
2020,9,3,6143.066666666667
2020,9,30,1202.3333333333333
2020,9,31,189.76190476190476
2020,9,36,5311.833333333333
2020,9,4,7812.266666666666
2020,9,43,611.7058823529412
2020,9,47,4344.166666666667
2020,9,48,274.4761904761905
2020,9,49,7142.833333333333
2020,9,49B,2297.0666666666666
2020,9,5,183.83333333333334
2020,9,50,2951.6
2020,9,51,515.2333333333333
2020,9,52,3541.4666666666667
2020,9,52A,1589.3
2020,9,53,7656.1
2020,9,53A,2431.5333333333333
2020,9,54,4587.166666666667
2020,9,54A,306.0952380952381
2020,9,54B,1400.6333333333334
2020,9,55,3578.6666666666665
2020,9,55A,77.0952380952381
2020,9,55N,182.64
2020,9,56,3029.266666666667
2020,9,57,891.4333333333333
2020,9,59,1306.64
2020,9,6,3468.8333333333335
2020,9,60,3246.4
2020,9,62,3285.4666666666667
2020,9,62H,412.84
2020,9,63,6114.7
2020,9,63W,631.3666666666667
2020,9,642,4.45
2020,9,65,2183.4
2020,9,66,6948.233333333334
2020,9,67,4061.266666666667
2020,9,68,377.2
2020,9,7,1468.095238095238
2020,9,70,3057.7
2020,9,71,4055.9
2020,9,72,5253.7
2020,9,73,1571.2
2020,9,74,4208.566666666667
2020,9,75,2949.9
2020,9,76,4152.333333333333
2020,9,77,6704.3
2020,9,78,2297.9
2020,9,79,10511.133333333333
2020,9,8,6340.733333333334
2020,9,80,4097.5
2020,9,81,5150.1
2020,9,81W,616.5
2020,9,82,5948.2
2020,9,84,1207.1
2020,9,85,4138.066666666667
2020,9,85A,260.24
2020,9,86,648.8571428571429
2020,9,87,4479.333333333333
2020,9,88,414.53333333333336
2020,9,8A,1315.2333333333333
2020,9,9,8771.4
2020,9,90,1979.9333333333334
2020,9,91,2566.0
2020,9,92,2457.366666666667
2020,9,93,1465.8
2020,9,94,4202.433333333333
2020,9,95,2603.1666666666665
2020,9,96,311.1904761904762
2020,9,97,1196.0666666666666
2020,9,J14,3577.0
2020,9,X49,2199.095238095238
2020,9,X9,2909.3809523809523
2020,9,X98,15.35
2020,10,2,567.7272727272727
2020,10,15,3033.1935483870966
2020,10,18,1366.8064516129032
2020,10,20,5524.777777777777
2020,10,34,1958.1290322580646
2020,10,35,1516.8064516129032
2020,10,37,170.54545454545453
2020,10,39,668.4193548387096
2020,10,43,655.5833333333334
2020,10,44,1128.774193548387
2020,10,143,240.9090909090909
2020,10,147,4555.8387096774195
2020,10,151,5154.75
2020,10,152,2460.8387096774195
2020,10,155,2921.7419354838707
2020,10,156,760.1818181818181
2020,10,157,1245.7727272727273
2020,10,165,72.18181818181819
2020,10,169,103.91666666666667
2020,10,171,180.96296296296296
2020,10,172,249.38709677419354
2020,10,192,161.6818181818182
2020,10,1,224.8181818181818
2020,10,100,252.77272727272728
2020,10,1001,371.03225806451616
2020,10,103,778.6129032258065
2020,10,106,360.258064516129
2020,10,108,403.95454545454544
2020,10,11,583.7741935483871
2020,10,111,1255.8064516129032
2020,10,111A,177.03225806451613
2020,10,112,611.258064516129
2020,10,115,1077.6451612903227
2020,10,119,1835.258064516129
2020,10,12,4825.419354838709
2020,10,120,52.95454545454545
2020,10,121,74.04545454545455
2020,10,124,150.6451612903226
2020,10,125,128.4090909090909
2020,10,126,1524.741935483871
2020,10,134,153.86363636363637
2020,10,135,333.95454545454544
2020,10,136,287.09090909090907
2020,10,146,4258.451612903225
2020,10,148,513.3636363636364
2020,10,151,5181.818181818182
2020,10,20,6208.545454545455
2020,10,201,661.6296296296297
2020,10,206,72.04545454545455
2020,10,21,3826.5806451612902
2020,10,22,6592.548387096775
2020,10,24,778.9545454545455
2020,10,26,1652.909090909091
2020,10,28,2146.7419354838707
2020,10,29,3448.2258064516127
2020,10,3,6128.0
2020,10,30,1158.967741935484
2020,10,31,185.4090909090909
2020,10,36,5460.548387096775
2020,10,4,7901.580645161291
2020,10,43,555.9473684210526
2020,10,47,4386.1612903225805
2020,10,48,274.1818181818182
2020,10,49,7030.0
2020,10,49B,2231.2903225806454
2020,10,5,201.09677419354838
2020,10,50,3017.7096774193546
2020,10,51,497.2258064516129
2020,10,52,3436.4193548387098
2020,10,52A,1540.0
2020,10,53,7794.645161290323
2020,10,53A,2470.3870967741937
2020,10,54,4656.032258064516
2020,10,54A,292.45454545454544
2020,10,54B,1434.0967741935483
2020,10,55,3614.1612903225805
2020,10,55A,67.9090909090909
2020,10,55N,175.44444444444446
2020,10,56,2999.7419354838707
2020,10,57,861.5806451612904
2020,10,59,1278.962962962963
2020,10,6,3443.483870967742
2020,10,60,3294.1935483870966
2020,10,62,3410.3870967741937
2020,10,62H,415.85185185185185
2020,10,63,6174.935483870968
2020,10,63W,598.1290322580645
2020,10,65,2143.032258064516
2020,10,66,6965.709677419355
2020,10,67,4009.0
2020,10,68,376.83870967741933
2020,10,7,1455.0
2020,10,70,3032.3225806451615
2020,10,71,3886.8709677419356
2020,10,72,5366.451612903225
2020,10,73,1562.483870967742
2020,10,74,4276.419354838709
2020,10,75,2908.935483870968
2020,10,76,4150.322580645161
2020,10,77,6771.096774193548
2020,10,78,2202.2580645161293
2020,10,79,10539.354838709678
2020,10,8,6277.064516129032
2020,10,80,4076.0
2020,10,81,5085.4838709677415
2020,10,81W,617.0967741935484
2020,10,82,6191.580645161291
2020,10,84,1216.8387096774193
2020,10,85,4169.774193548387
2020,10,85A,311.18518518518516
2020,10,86,653.7272727272727
2020,10,87,4254.129032258064
2020,10,88,409.06451612903226
2020,10,8A,1274.8709677419354
2020,10,9,8874.677419354839
2020,10,90,1957.7096774193549
2020,10,91,2768.6129032258063
2020,10,92,2534.8064516129034
2020,10,93,1444.6296296296296
2020,10,94,4222.419354838709
2020,10,95,2471.2580645161293
2020,10,96,329.3181818181818
2020,10,97,1200.8387096774193
2020,10,J14,3486.1612903225805
2020,10,X49,2085.181818181818
2020,10,X9,2871.2272727272725
2020,10,X98,14.105263157894736
2020,11,2,466.85
2020,11,15,2717.6
2020,11,18,1207.4333333333334
2020,11,20,4792.428571428572
2020,11,34,1795.2333333333333
2020,11,35,1325.7
2020,11,37,140.15
2020,11,39,572.7333333333333
2020,11,43,550.8
2020,11,44,982.2333333333333
2020,11,143,203.95
2020,11,147,3852.5
2020,11,151,4279.0
2020,11,152,2070.1666666666665
2020,11,155,2473.0666666666666
2020,11,156,630.9
2020,11,157,1021.65
2020,11,165,63.5
2020,11,169,105.19047619047619
2020,11,171,159.25
2020,11,172,225.1
2020,11,192,146.5
2020,11,1,190.45
2020,11,100,245.0
2020,11,1001,117.16666666666667
2020,11,103,709.2333333333333
2020,11,106,330.1333333333333
2020,11,108,362.05
2020,11,11,512.1
2020,11,111,1095.5
2020,11,111A,167.36666666666667
2020,11,112,527.0
2020,11,115,963.8666666666667
2020,11,119,1657.2
2020,11,12,4315.2
2020,11,120,39.2
2020,11,121,58.85
2020,11,124,113.6
2020,11,125,101.5
2020,11,126,1358.5333333333333
2020,11,134,123.5
2020,11,135,199.8
2020,11,136,237.0
2020,11,146,3399.233333333333
2020,11,148,439.7
2020,11,151,4403.444444444444
2020,11,20,5396.434782608696
2020,11,201,568.4583333333334
2020,11,206,75.95
2020,11,21,3267.3
2020,11,22,5401.5
2020,11,24,690.65
2020,11,26,1489.95
2020,11,28,1835.5666666666666
2020,11,29,3036.9666666666667
2020,11,3,5286.233333333334
2020,11,30,960.0666666666667
2020,11,31,174.4
2020,11,36,4646.466666666666
2020,11,4,7062.766666666666
2020,11,43,527.95
2020,11,47,3878.4
2020,11,48,239.7
2020,11,49,6176.7
2020,11,49B,1917.5666666666666
2020,11,5,167.26666666666668
2020,11,50,2509.0333333333333
2020,11,51,457.2
2020,11,52,3124.3333333333335
2020,11,52A,1327.1333333333334
2020,11,53,7014.9
2020,11,53A,2077.1
2020,11,54,4071.4
2020,11,54A,268.05
2020,11,54B,1230.9
2020,11,55,3063.0
2020,11,55A,59.0
2020,11,55N,144.625
2020,11,56,2572.1
2020,11,57,740.5333333333333
2020,11,59,1195.25
2020,11,6,3045.6
2020,11,60,2743.0333333333333
2020,11,62,2845.4666666666667
2020,11,62H,364.1666666666667
2020,11,63,5728.233333333334
2020,11,63W,527.5666666666667
2020,11,65,1786.5666666666666
2020,11,66,5922.766666666666
2020,11,67,3600.4666666666667
2020,11,68,352.06666666666666
2020,11,7,1293.4
2020,11,70,2646.1
2020,11,71,3527.2
2020,11,72,4695.066666666667
2020,11,73,1311.8666666666666
2020,11,74,3663.766666666667
2020,11,75,2651.0333333333333
2020,11,76,3566.9333333333334
2020,11,77,5818.633333333333
2020,11,78,1927.4666666666667
2020,11,79,9469.9
2020,11,8,5238.266666666666
2020,11,80,3561.2
2020,11,81,4552.833333333333
2020,11,81W,540.7
2020,11,82,5498.166666666667
2020,11,84,1065.6
2020,11,85,3761.6
2020,11,85A,281.0416666666667
2020,11,86,577.4
2020,11,87,3953.233333333333
2020,11,88,361.53333333333336
2020,11,8A,1169.4333333333334
2020,11,9,7770.1
2020,11,90,1730.5666666666666
2020,11,91,2624.766666666667
2020,11,92,2244.766666666667
2020,11,93,1314.7083333333333
2020,11,94,3690.4
2020,11,95,2298.133333333333
2020,11,96,313.15
2020,11,97,1097.9666666666667
2020,11,J14,3131.5
2020,11,X49,1883.2
2020,11,X9,2659.1
2020,11,X98,17.5
2020,12,2,416.77272727272725
2020,12,15,2590.967741935484
2020,12,18,1144.1290322580646
2020,12,20,4993.545454545455
2020,12,34,1664.8064516129032
2020,12,35,1249.2903225806451
2020,12,37,125.4090909090909
2020,12,39,540.8064516129032
2020,12,43,505.1818181818182
2020,12,44,921.1612903225806
2020,12,143,169.4090909090909
2020,12,147,3710.3225806451615
2020,12,151,4519.611111111111
2020,12,152,2015.9032258064517
2020,12,155,2374.1290322580644
2020,12,156,583.8181818181819
2020,12,157,931.4545454545455
2020,12,165,64.81818181818181
2020,12,169,75.92
2020,12,171,126.92307692307692
2020,12,172,196.2258064516129
2020,12,192,145.8181818181818
2020,12,1,186.4090909090909
2020,12,100,200.1818181818182
2020,12,1001,26.64516129032258
2020,12,103,665.258064516129
2020,12,106,328.93548387096774
2020,12,108,350.6818181818182
2020,12,11,493.48387096774195
2020,12,111,997.741935483871
2020,12,111A,144.5483870967742
2020,12,112,503.35483870967744
2020,12,115,902.9032258064516
2020,12,119,1594.774193548387
2020,12,12,4152.1612903225805
2020,12,120,39.59090909090909
2020,12,121,57.36363636363637
2020,12,124,112.29032258064517
2020,12,125,102.5
2020,12,126,1306.258064516129
2020,12,134,98.18181818181819
2020,12,135,168.22727272727272
2020,12,136,204.72727272727272
2020,12,146,3335.8709677419356
2020,12,148,397.8636363636364
2020,12,151,4001.846153846154
2020,12,20,4891.6
2020,12,201,505.1923076923077
2020,12,206,64.5909090909091
2020,12,21,3272.7096774193546
2020,12,22,5143.8387096774195
2020,12,24,703.0
2020,12,26,1496.0
2020,12,28,1895.1290322580646
2020,12,29,2984.3870967741937
2020,12,3,5286.645161290323
2020,12,30,938.8064516129032
2020,12,31,149.0
2020,12,36,4534.580645161291
2020,12,4,7075.0
2020,12,43,519.75
2020,12,47,3857.8387096774195
2020,12,48,233.5
2020,12,49,5825.354838709677
2020,12,49B,1808.1935483870968
2020,12,5,165.4516129032258
2020,12,50,2349.7419354838707
2020,12,51,437.3225806451613
2020,12,52,2983.548387096774
2020,12,52A,1310.967741935484
2020,12,53,6578.870967741936
2020,12,53A,2000.032258064516
2020,12,54,3954.483870967742
2020,12,54A,224.5909090909091
2020,12,54B,1119.1612903225807
2020,12,55,2856.3225806451615
2020,12,55A,55.13636363636363
2020,12,55N,154.26923076923077
2020,12,56,2496.6129032258063
2020,12,57,697.3225806451613
2020,12,59,1082.6923076923076
2020,12,6,2798.1290322580644
2020,12,60,2661.1290322580644
2020,12,62,2730.6774193548385
2020,12,62H,349.53846153846155
2020,12,63,5437.129032258064
2020,12,63W,472.38709677419354
2020,12,65,1719.8709677419354
2020,12,66,5874.709677419355
2020,12,67,3444.516129032258
2020,12,68,350.61290322580646
2020,12,7,1121.8181818181818
2020,12,70,2558.3225806451615
2020,12,71,3443.0
2020,12,72,4637.290322580645
2020,12,73,1304.7096774193549
2020,12,74,3504.032258064516
2020,12,75,2479.2903225806454
2020,12,76,3536.1290322580644
2020,12,77,5569.8387096774195
2020,12,78,1905.1290322580646
2020,12,79,9285.967741935483
2020,12,8,5021.548387096775
2020,12,80,3472.967741935484
2020,12,81,4293.548387096775
2020,12,81W,519.3225806451613
2020,12,82,5331.193548387097
2020,12,84,1049.9354838709678
2020,12,85,3556.3225806451615
2020,12,85A,282.0769230769231
2020,12,86,528.0909090909091
2020,12,87,3898.1612903225805
2020,12,88,391.741935483871
2020,12,8A,1124.7096774193549
2020,12,9,7333.645161290323
2020,12,90,1727.0967741935483
2020,12,91,2351.2903225806454
2020,12,92,2013.0645161290322
2020,12,93,1163.4615384615386
2020,12,94,3378.1612903225805
2020,12,95,2286.3870967741937
2020,12,96,289.77272727272725
2020,12,97,1039.4516129032259
2020,12,J14,3032.3225806451615
2020,12,X49,1681.3636363636363
2020,12,X9,2491.590909090909
2020,12,X98,16.38095238095238
2021,1,2,415.75
2021,1,15,2415.8387096774195
2021,1,18,1094.1935483870968
2021,1,20,4787.666666666667
2021,1,34,1618.0967741935483
2021,1,35,1207.3225806451612
2021,1,37,157.1
2021,1,39,509.51612903225805
2021,1,43,442.22222222222223
2021,1,44,886.0
2021,1,143,208.75
2021,1,147,3670.6129032258063
2021,1,151,4132.176470588235
2021,1,152,1939.5483870967741
2021,1,155,2292.3548387096776
2021,1,156,613.55
2021,1,157,1056.85
2021,1,165,74.65
2021,1,169,64.27272727272727
2021,1,171,185.72
2021,1,172,242.19354838709677
2021,1,192,171.0
2021,1,1,199.45
2021,1,100,193.85
2021,1,1001,577.8387096774194
2021,1,103,640.1612903225806
2021,1,106,298.48387096774195
2021,1,108,320.45
2021,1,11,472.1290322580645
2021,1,111,970.7741935483871
2021,1,111A,129.16129032258064
2021,1,112,467.741935483871
2021,1,115,869.4516129032259
2021,1,119,1431.0
2021,1,12,3947.935483870968
2021,1,120,46.7
2021,1,121,67.0
2021,1,124,128.1290322580645
2021,1,125,113.0
2021,1,126,1233.7096774193549
2021,1,134,130.0
2021,1,135,202.6
2021,1,136,220.55
2021,1,146,3288.451612903226
2021,1,148,424.25
2021,1,151,4051.5714285714284
2021,1,20,4850.272727272727
2021,1,201,546.44
2021,1,206,65.45
2021,1,21,2937.2903225806454
2021,1,22,5179.322580645161
2021,1,24,671.35
2021,1,26,1442.7
2021,1,28,1699.225806451613
2021,1,29,2780.5806451612902
2021,1,3,4763.5161290322585
2021,1,30,880.8709677419355
2021,1,31,152.55
2021,1,36,4658.0
2021,1,4,6953.935483870968
2021,1,43,456.90909090909093
2021,1,47,3472.2903225806454
2021,1,48,248.2
2021,1,49,5611.903225806452
2021,1,49B,1786.9354838709678
2021,1,5,151.51612903225808
2021,1,50,2377.3870967741937
2021,1,51,407.06451612903226
2021,1,52,2798.2903225806454
2021,1,52A,1208.1290322580646
2021,1,53,6354.5161290322585
2021,1,53A,1821.6129032258063
2021,1,54,3754.451612903226
2021,1,54A,236.5
2021,1,54B,1011.6774193548387
2021,1,55,2747.1290322580644
2021,1,55A,62.55
2021,1,55N,152.32
2021,1,56,2416.3225806451615
2021,1,57,634.0645161290323
2021,1,59,1026.88
2021,1,6,2660.2903225806454
2021,1,60,2555.935483870968
2021,1,62,2643.2258064516127
2021,1,62H,356.08
2021,1,63,5125.193548387097
2021,1,63W,444.16129032258067
2021,1,65,1645.1612903225807
2021,1,66,5897.129032258064
2021,1,67,3211.7096774193546
2021,1,68,345.2903225806452
2021,1,7,1142.8
2021,1,70,2423.7419354838707
2021,1,71,3385.483870967742
2021,1,72,4452.5161290322585
2021,1,73,1291.1612903225807
2021,1,74,3437.2258064516127
2021,1,75,2375.3870967741937
2021,1,76,3481.032258064516
2021,1,77,5473.451612903225
2021,1,78,1842.5806451612902
2021,1,79,8715.129032258064
2021,1,8,4947.032258064516
2021,1,80,3383.2258064516127
2021,1,81,4099.096774193548
2021,1,81W,512.8064516129032
2021,1,82,5118.322580645161
2021,1,84,979.9677419354839
2021,1,85,3326.1612903225805
2021,1,85A,238.52
2021,1,86,524.2
2021,1,87,3588.8709677419356
2021,1,88,371.03225806451616
2021,1,8A,1044.0967741935483
2021,1,9,7206.806451612903
2021,1,90,1618.3548387096773
2021,1,91,2008.4193548387098
2021,1,92,1936.0645161290322
2021,1,93,1133.4
2021,1,94,3182.0
2021,1,95,2008.225806451613
2021,1,96,298.6
2021,1,97,961.6774193548387
2021,1,J14,2791.0
2021,1,X49,1690.5
2021,1,X9,2524.5
2021,1,X98,15.285714285714286
2021,2,2,489.0
2021,2,15,2430.6071428571427
2021,2,18,1251.9642857142858
2021,2,20,3985.0
2021,2,34,1497.4285714285713
2021,2,35,1296.3214285714287
2021,2,37,181.65
2021,2,39,511.9642857142857
2021,2,43,480.84615384615387
2021,2,44,895.1428571428571
2021,2,143,261.0
2021,2,147,3871.964285714286
2021,2,151,4500.2
2021,2,152,2280.464285714286
2021,2,155,2417.964285714286
2021,2,156,712.75
2021,2,157,1252.2
2021,2,165,81.25
2021,2,169,64.85
2021,2,171,252.875
2021,2,172,348.4642857142857
2021,2,192,184.25
2021,2,1,224.15
2021,2,100,187.45
2021,2,1001,45.17857142857143
2021,2,103,594.1785714285714
2021,2,106,396.2142857142857
2021,2,108,298.55
2021,2,11,505.64285714285717
2021,2,111,916.5357142857143
2021,2,111A,116.53571428571429
2021,2,112,469.5
2021,2,115,834.1428571428571
2021,2,119,1347.7857142857142
2021,2,12,4181.035714285715
2021,2,120,52.45
2021,2,121,76.8
2021,2,124,139.39285714285714
2021,2,125,124.65
2021,2,126,1288.25
2021,2,134,153.15
2021,2,135,245.35
2021,2,136,245.15
2021,2,146,3637.785714285714
2021,2,148,460.45
2021,2,151,4505.692307692308
2021,2,20,5080.0
2021,2,201,668.0416666666666
2021,2,206,67.6
2021,2,21,2923.8928571428573
2021,2,22,5956.285714285715
2021,2,24,660.8
2021,2,26,1419.1
2021,2,28,1661.5
2021,2,29,2676.0
2021,2,3,4952.642857142857
2021,2,30,849.8928571428571
